"time{s}","Gain\output"
25.7132144211237,0.548424435711614
25.8132144211238,0.629168310933447
25.9132144211238,0.703625750141558
26.0132144211238,0.771052799106175
26.1132144211238,0.830775748876308
26.2132144211238,0.882197867258546
26.3132144211238,0.924805361170092
26.4132144211238,0.958172510292142
26.5132144211238,0.981965920729823
26.6132144211238,0.995947856177488
26.7132144211238,0.999978613305428
26.8132144211238,0.994017917633886
26.9132144211238,0.978125325947209
27.0132144211238,0.952459631227306
27.1132144211238,0.917277276052072
27.2132144211238,0.872929790311501
27.3132144211238,0.819860278842963
27.4132144211238,0.758598994079937
27.5132144211238,0.689758037950799
27.6132144211238,0.614025245964467
27.7132144211238,0.532157314591051
27.8132144211238,0.444972240606381
27.9132144211238,0.353341147943944
28.0132144211238,0.258179583717546
28.1132144211238,0.160438370381941
28.2132144211238,0.0610941054335435
28.3132144211238,-0.0388605964249531
28.4132144211238,-0.138427021159038
28.5132144211238,-0.236610334219827
28.6132144211238,-0.332429520599484
28.7132144211238,-0.424927186806883
28.8132144211238,-0.513179126825453
28.9132144211238,-0.596303556473301
29.0132144211238,-0.673469923898979
29.1132144211238,-0.743907208181312
29.2132144211238,-0.806911623116436
29.3132144211238,-0.861853649218334
29.4132144211238,-0.908184323671424
29.5132144211238,-0.945440725388081
29.6132144211238,-0.973250600366144
29.7132144211238,-0.991336081131373
29.8132144211238,-0.999516463101358
29.9132144211238,-0.997710010130336
30.0132144211238,-0.985934771194473
30.1132144211238,-0.964308400057503
30.2132144211238,-0.93304697971852
30.3132144211238,-0.892462863387597
30.4132144211238,-0.842961553561446
30.5132144211238,-0.785037650382286
30.6132144211238,-0.719269909762537
30.7132144211238,-0.646315460652861
30.8132144211238,-0.566903239232634
30.9132144211238,-0.481826705626204
31.0132144211238,-0.391935915917018
31.1132144211238,-0.298129028673407
31.2132144211238,-0.201343330849939
31.3132144211238,-0.102545872730538
31.4132144211238,-0.00272380548586374
31.5132144211238,0.0971254821111537
31.6132144211238,0.19600432926098
31.7132144211238,0.292924771431641
31.8132144211238,0.386918411771515
31.9132144211238,0.477046097008874
32.0132144211238,0.562407301159811
32.1132144211238,0.642149123285651
32.2132144211238,0.715474809397231
32.3132144211238,0.781651713358005
32.4132144211238,0.840018617243248
32.5132144211238,0.88999233801275
32.6132144211238,0.931073554485271
32.7132144211238,0.962851796393556
32.8132144211238,0.985009545670881
32.9132144211238,0.997325408990389
33.0132144211238,0.999676329858237
33.1132144211239,0.992038818157981
33.2132144211239,0.974489184860979
33.3132144211239,0.947202779557594
33.4132144211239,0.910452238427487
33.5132144211239,0.864604760154652
33.6132144211239,0.810118437005291
33.7132144211239,0.747537677727122
33.8132144211239,0.677487768002955
33.9132144211239,0.600668622808603
34.0132144211239,0.517847793099474
34.1132144211239,0.42985279670064
34.2132144211239,0.337562850027546
34.3132144211239,0.241900083251233
34.4132144211239,0.143820326683167
34.5132144211239,0.0443035604390433
34.6132144211239,-0.0556558771946859
34.7132144211239,-0.155059224856825
34.8132144211239,-0.25291327740184
34.9132144211239,-0.348240309674904
35.0132144211239,-0.440087845616534
35.1132144211239,-0.527538175087171
35.2132144211239,-0.609717523322753
35.3132144211239,-0.685804781403115
35.4132144211239,-0.755039710501278
35.5132144211239,-0.816730537939452
35.6132144211239,-0.870260869154489
35.7132144211239,-0.915095846510678
35.8132144211239,-0.950787493423047
35.9132144211239,-0.976979190394438
36.0132144211239,-0.993409238243223
36.1132144211239,-0.999913472919057
36.2132144211239,-0.996426905780227
36.3132144211239,-0.982984372943466
36.4132144211239,-0.959720187218082
36.5132144211239,-0.92686679610211
36.6132144211239,-0.884752459249304
36.7132144211239,-0.83379796861288
36.8132144211239,-0.774512444037211
36.9132144211239,-0.707488246306451
37.0132144211239,-0.633395058477187
37.1132144211239,-0.552973194632422
37.2132144211239,-0.467026202913545
37.3132144211239,-0.376412836738297
37.4132144211239,-0.282038474425616
37.5132144211239,-0.184846072959577
37.6132144211239,-0.0858067462793905
37.7132144211239,0.0140899377659941
37.8132144211239,0.113845844849074
37.9132144211239,0.212464247188876
38.0132144211239,0.308959782522801
38.1132144211239,0.40236829951848
38.2132144211239,0.491756491253596
38.3132144211239,0.57623122050911
38.4132144211239,0.654948443700675
38.5132144211239,0.727121644283256
38.6132144211239,0.792029691365179
38.7132144211239,0.849024045010907
38.8132144211239,0.897535236239545
38.9132144211239,0.937078556973049
39.0132144211239,0.967258903082021
39.1132144211239,0.987774722138964
39.2132144211239,0.998421026434309
39.3132144211239,0.999091441150117
39.4132144211239,0.989779267226739
39.5132144211239,0.970577548302578
39.6132144211239,0.941678141058056
39.7132144211239,0.903369798252554
39.8132144211239,0.856035283607941
39.9132144211239,0.800147547365742
40,0.745143105698254
